case_id,category,lecture_scope,question,reference_answer,source_hint,required_terms,false_premise,expected_behavior,version,answer,retrieved_ids,retrieved_sources,provider,model,latency_s,llm_calls,input_tokens_est,output_tokens_est,notes,correctness_score,faithfulness_score,citation_hit,false_premise_detected,refusal_correct,human_comment
B042,calculation_formula,L7,"In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?",The same parameter set is reused across time steps rather than learning separate parameters for each position.,Lecture 7 RNN sharing,same parameter set;reused;time steps,no,answer,A1_full_without_router,"Direct Answer: Parameter sharing in an RNN means that the same set of parameters, such as weights (W), are used at every time step to update the hidden state.

Key Terms:
- Recurrent Neural Network (RNN)
- Vanilla RNN

Caveat:
The recurrence is applied at each time step using a shared function 𝑓! and the same set of parameters W.",ec60693a5da1;d51e1f8f461c;9bafece4e6fe;997dab2dd7fa;5a9de5430977,"Lecture 7(1).pdf, page 8, chunk ec60693a5da1;Lecture 7(1).pdf, page 7, chunk d51e1f8f461c;Lecture 9 .pdf, page 8, chunk 9bafece4e6fe;Lecture 7(1).pdf, page 10, chunk 997dab2dd7fa;Lecture 7(1).pdf, page 9, chunk 5a9de5430977",ollama,qwen2.5:3b,6.746227709008963,2,1546,144,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""Lecture 7 recurrent neural network"", ""search_query"": ""Lecture 7 recurrent neural network In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?""}",0.0,0.5,1,,,auto-score; manually sanity-check before final submission
B042,calculation_formula,L7,"In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?",The same parameter set is reused across time steps rather than learning separate parameters for each position.,Lecture 7 RNN sharing,same parameter set;reused;time steps,no,answer,A2_full_without_verifier,"Direct Answer: Parameter sharing in an RNN means that the same set of parameters, such as weights (W), are used at every time step to update the hidden state.

Key Terms:
- Recurrent Neural Network (RNN)
- Vanilla RNN

Caveat:
The recurrence is applied at each time step using a shared function 𝑓! and the same set of parameters W.",ec60693a5da1;d51e1f8f461c;9bafece4e6fe;997dab2dd7fa;5a9de5430977,"Lecture 7(1).pdf, page 8, chunk ec60693a5da1;Lecture 7(1).pdf, page 7, chunk d51e1f8f461c;Lecture 9 .pdf, page 8, chunk 9bafece4e6fe;Lecture 7(1).pdf, page 10, chunk 997dab2dd7fa;Lecture 7(1).pdf, page 9, chunk 5a9de5430977",ollama,qwen2.5:3b,5.2313229180144845,2,820,130,"route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Recurrent Neural Networks (RNN) and their operations"", ""search_query"": ""Lecture 7 recurrent neural network In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?""}",0.0,0.5,1,,,auto-score; manually sanity-check before final submission
B042,calculation_formula,L7,"In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?",The same parameter set is reused across time steps rather than learning separate parameters for each position.,Lecture 7 RNN sharing,same parameter set;reused;time steps,no,answer,A3_full_topk2,"Direct Answer: Parameter sharing in this context means using the same function 𝑓! with the same set of parameters W at every time step.

Key Course Terms:
Recurrent Neural Network (RNN)
Function 𝑓!
Parameters W

Evidence:
[Evidence 1]
[Evidence 2]",ec60693a5da1;d51e1f8f461c,"Lecture 7(1).pdf, page 8, chunk ec60693a5da1;Lecture 7(1).pdf, page 7, chunk d51e1f8f461c",ollama,qwen2.5:3b,7.181392376005533,3,1262,177,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Recurrent Neural Networks (RNN) and their operations"", ""search_query"": ""Lecture 7 recurrent neural network In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
B042,calculation_formula,L7,"In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?",The same parameter set is reused across time steps rather than learning separate parameters for each position.,Lecture 7 RNN sharing,same parameter set;reused;time steps,no,answer,A4_full_without_calculation_guard,"Direct Answer: Parameter sharing in an RNN means that the same set of parameters, such as weights (W), are used at every time step to update the hidden state.

Key Terms:
- Recurrent Neural Network (RNN)
- Vanilla RNN

Caveat:
The recurrence is applied at each time step using a shared function 𝑓! and the same set of parameters W.",ec60693a5da1;d51e1f8f461c;9bafece4e6fe;997dab2dd7fa;5a9de5430977,"Lecture 7(1).pdf, page 8, chunk ec60693a5da1;Lecture 7(1).pdf, page 7, chunk d51e1f8f461c;Lecture 9 .pdf, page 8, chunk 9bafece4e6fe;Lecture 7(1).pdf, page 10, chunk 997dab2dd7fa;Lecture 7(1).pdf, page 9, chunk 5a9de5430977",ollama,qwen2.5:3b,8.495869043006678,3,1716,192,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Recurrent Neural Networks (RNN) and their operations"", ""search_query"": ""Lecture 7 recurrent neural network In an RNN, if the same recurrence is applied at each time step, what does parameter sharing mean?""}",0.0,0.5,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,V0_baseline_single_call,"The context vector formula when weights \(a_i\) are applied to vectors \(x_i\) in the context of attention mechanisms can be represented as follows:

\[ c = \sum_{i} a_i x_i \]

Where:
- \(c\) represents the context vector.
- \(a_i\) are the weights, which could be learned parameters or computed based on some similarity measure between query and key vectors.
- \(x_i\) are the input vectors.

This formula sums up all weighted input vectors to produce the final context vector. The exact computation of weights \(a_i\) depends on the specific attention mechanism being used (e.g., dot-product, scaled-dot product, etc.).",,,ollama,qwen2.5:3b,4.393804959006957,1,102,155,,1.0,0.5,0,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,V1_retrieval_only,"The context vector formula involves applying weights to input vectors and then summing them up.

Key Course Terms: Attention mechanism, query vectors, key vectors, value vectors

Formula:
\[ c = \sum_{i} a_i x_i \]

Where \(a_i\) are the attention weights computed as:
\[ e_i = q_i \cdot k_i / \sqrt{D} \]
\[ a_i = softmax(e_i) \]

Inputs: Input vectors \(x\), Query vectors \(q\), Key vectors \(k\)

Key Course Caves: The exact formula can vary depending on the specific implementation of attention, such as self-attention or cross-attention. In some cases, weights might be computed differently (e.g., using dot product alignment instead of scaled dot-product alignment).

Evidence: [Evidence 2], [Evidence 4]",c3aca36c1732;06bd4d441cea;eb9d7e1e1eee;7d0d84d31bb4;9f21813e67f0,"Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea;Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 7, chunk 9f21813e67f0",ollama,qwen2.5:3b,6.804655334010022,1,785,177,,0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,V2_router_rewrite_retrieval,"The context vector formula in attention, when weights \(a_i\) are applied to vectors \(x_i\), is given by:
\[ y_j = \sum_{i} a_{ij} v_i \]
where \(y\) represents the context vector with shape \(Dv\).

Key course terms needed for full credit include: Attention mechanism, Key vectors (k), Value vectors (v), Query vectors (q), Alignment weights (\(a_{ij}\)), and Context vector (c or y).

Evidence: [Evidence 1], [Evidence 3]",eb9d7e1e1eee;c3aca36c1732;7d0d84d31bb4;8f30d820a639;06bd4d441cea,"Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 3, chunk 8f30d820a639;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea",ollama,qwen2.5:3b,6.8263497080042725,2,941,153,"route={'in_scope': 'yes', 'question_type': 'calculation', 'lecture_topic': 'L4 Attention Mechanism and its Formulas', 'search_query': 'Lecture 8 attention transformer In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?'}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,V3_retrieval_verifier,"The context vector formula involves applying weights to input vectors and then summing them up.

Key Course Terms: Attention mechanism, query vectors, key vectors, value vectors

Formula:
\[ c = \sum_{i} a_i x_i \]

Where \(a_i\) are the attention weights computed as:
\[ e_i = q_i \cdot k_i / \sqrt{D} \]
\[ a_i = softmax(e_i) \]

Inputs: Input vectors \(x\), Query vectors \(q\), Key vectors \(k\)

Key Course Caves: The exact formula can vary depending on the specific implementation of attention, such as self-attention or cross-attention. In some cases, weights might be computed differently (e.g., using dot product alignment instead of scaled dot-product alignment).

Evidence: [Evidence 2], [Evidence 4]",c3aca36c1732;06bd4d441cea;eb9d7e1e1eee;7d0d84d31bb4;9f21813e67f0,"Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea;Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 7, chunk 9f21813e67f0",ollama,qwen2.5:3b,14.818680667012814,2,1902,382,draft_then_verifier_rejected_overcorrection,0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,V4_full_router_retrieval_verifier,"The context vector formula in attention, when weights \(a_i\) are applied to vectors \(x_i\), is given by:
\[ y_j = \sum_{i} a_{ij} v_i \]
where \(y\) represents the context vector with shape \(Dv\).

Key course terms needed for full credit include: Attention mechanism, Key vectors (k), Value vectors (v), Query vectors (q), Alignment weights (\(a_{ij}\)), and Context vector (c or y).

Evidence: [Evidence 1], [Evidence 3]",eb9d7e1e1eee;c3aca36c1732;7d0d84d31bb4;8f30d820a639;06bd4d441cea,"Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 3, chunk 8f30d820a639;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea",ollama,qwen2.5:3b,10.89335004100576,3,1978,218,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""L4 Attention Mechanism and its Formulas"", ""search_query"": ""Lecture 8 attention transformer In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,A1_full_without_router,"The context vector formula in attention, when weights \(a_i\) are applied to vectors \(x_i\), is given by:
\[ y_j = \sum_{i} a_{ij} v_i \]
where \(y\) represents the context vector with shape \(Dv\).

Key course terms needed for full credit include: Attention mechanism, Key vectors (k), Value vectors (v), Query vectors (q), Alignment weights (\(a_{ij}\)), and Context vector (c or y).

Evidence: [Evidence 1], [Evidence 3]",eb9d7e1e1eee;c3aca36c1732;7d0d84d31bb4;8f30d820a639;06bd4d441cea,"Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 3, chunk 8f30d820a639;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea",ollama,qwen2.5:3b,10.348948499988182,2,1809,171,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""Lecture 8 attention transformer"", ""search_query"": ""Lecture 8 attention transformer In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,A2_full_without_verifier,"The context vector formula in attention, when weights \(a_i\) are applied to vectors \(x_i\), is given by:
\[ y_j = \sum_{i} a_{ij} v_i \]
where \(y\) represents the context vector with shape \(Dv\).

Key course terms needed for full credit include: Attention mechanism, Key vectors (k), Value vectors (v), Query vectors (q), Alignment weights (\(a_{ij}\)), and Context vector (c or y).

Evidence: [Evidence 1], [Evidence 3]",eb9d7e1e1eee;c3aca36c1732;7d0d84d31bb4;8f30d820a639;06bd4d441cea,"Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 3, chunk 8f30d820a639;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea",ollama,qwen2.5:3b,6.8263497080042725,2,941,153,"route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""L4 Attention Mechanism and its Formulas"", ""search_query"": ""Lecture 8 attention transformer In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,A3_full_topk2,"The context vector formula is:
$$ c = \sum_{i} a_i x_i $$
Key terms: Attention mechanism, Key vectors (k), Value vectors (v), Query vectors (q)
Evidence: [Evidence 1], [Evidence 2]",eb9d7e1e1eee;c3aca36c1732,"Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 7(1).pdf, page 74, chunk c3aca36c1732",ollama,qwen2.5:3b,7.1447664170118514,3,1333,156,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""L4 Attention Mechanism and its Formulas"", ""search_query"": ""Lecture 8 attention transformer In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?""}",0.0,1.0,0,,,auto-score; manually sanity-check before final submission
B043,calculation_formula,L8,"In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?",The context vector is the weighted sum c = sum_i a_i x_i.,Lecture 8 attention formula,weighted sum;attention weights;input vectors,no,answer,A4_full_without_calculation_guard,"The context vector formula in attention, when weights \(a_i\) are applied to vectors \(x_i\), is given by:
\[ y_j = \sum_{i} a_{ij} v_i \]
where \(y\) represents the context vector with shape \(Dv\).

Key course terms needed for full credit include: Attention mechanism, Key vectors (k), Value vectors (v), Query vectors (q), Alignment weights (\(a_{ij}\)), and Context vector (c or y).

Evidence: [Evidence 1], [Evidence 3]",eb9d7e1e1eee;c3aca36c1732;7d0d84d31bb4;8f30d820a639;06bd4d441cea,"Lecture 7(1).pdf, page 77, chunk eb9d7e1e1eee;Lecture 7(1).pdf, page 74, chunk c3aca36c1732;Lecture 8(2).pdf, page 17, chunk 7d0d84d31bb4;Lecture 8(2).pdf, page 3, chunk 8f30d820a639;Lecture 8(2).pdf, page 13, chunk 06bd4d441cea",ollama,qwen2.5:3b,10.89335004100576,3,1978,218,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""L4 Attention Mechanism and its Formulas"", ""search_query"": ""Lecture 8 attention transformer In attention, if weights a_i are applied to vectors x_i, what is the context vector formula?""}",0.0,1.0,1,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,V0_baseline_single_call,"In autoregressive image modeling, the joint likelihood of an image sequence can be decomposed using a recursive structure based on the Markov property assumption. This decomposition allows for efficient computation and model training.

The joint probability density P(X) of an image sequence X = {x_1, x_2, ..., x_T} is modeled as a product of conditional probabilities:

P(X) = P(x_1) * P(x_2|x_1) * ... * P(x_T|x_1, x_2, ..., x_{T-1})

Where each term P(x_t | x_{t-1}, ..., x_1) is modeled as a function of the previous image in the sequence. In an autoregressive model, this conditional probability is further decomposed into:

P(x_t | x_{t-1}, ..., x_1) = Π_i P(x_t | x_{t-i})

Where i ranges from 1 to some order L (the number of lags or previous images used in the prediction). This leads to a recursive structure where each image is modeled as a function of its L predecessors.

This decomposition allows for efficient computation, as only the most recent L images are needed to compute the current image's probability. The model parameters can be learned by maximizing this likelihood using techniques such as maximum likelihood estimation or variational inference.

For instance, in an order-L autoregressive model, if we denote the previous L images as x_{t-1}, ..., x_t, then:

P(x_t | x_{t-1}, ..., x_1) = Π_i P(x_t | x_{t-i})

Where i ranges from 1 to L.",,,ollama,qwen2.5:3b,10.706916791008553,1,97,341,,0.5,0.5,0,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,V1_retrieval_only,"Direct Answer: In autoregressive image modeling, the joint likelihood of an image x is decomposed into a product of conditional probabilities.

Key Course Terms:
- Autoregressive modeling
- Conditional Probability

Mechanism:
The decomposition follows the formula provided in Evidence [Evidence 2]: 
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Formula:
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Evidence: [Evidence 1], [Evidence 2]",fc2c01e29732;248063a0caa9;2c32f33b99ae;34bdfad50c51;18afcbe6504a,"Lecture 9 .pdf, page 6, chunk fc2c01e29732;Lecture 9 .pdf, page 7, chunk 248063a0caa9;Lecture 9 .pdf, page 3, chunk 2c32f33b99ae;Lecture 9 .pdf, page 12, chunk 34bdfad50c51;Lecture 9 .pdf, page 59, chunk 18afcbe6504a",ollama,qwen2.5:3b,7.467955041007372,1,826,117,,0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,V2_router_rewrite_retrieval,"Direct Answer: In autoregressive image modeling, the joint likelihood of an image x is decomposed into a product of conditional probabilities.

Key Course Terms:
- Autoregressive modeling
- Conditional Probability

Mechanism:
The decomposition follows the formula provided in Evidence [Evidence 2]: 
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Formula:
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Evidence: [Evidence 1], [Evidence 2]",fc2c01e29732;248063a0caa9;2c32f33b99ae;34bdfad50c51;18afcbe6504a,"Lecture 9 .pdf, page 6, chunk fc2c01e29732;Lecture 9 .pdf, page 7, chunk 248063a0caa9;Lecture 9 .pdf, page 3, chunk 2c32f33b99ae;Lecture 9 .pdf, page 12, chunk 34bdfad50c51;Lecture 9 .pdf, page 59, chunk 18afcbe6504a",ollama,qwen2.5:3b,9.256145416991783,2,987,169,"route={'in_scope': 'yes', 'question_type': 'calculation', 'lecture_topic': 'Autoregressive Models in Image Processing', 'search_query': 'COMP5541 Lectures 2-9 In autoregressive image modeling, how is the joint likelihood decomposed?'}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,V3_retrieval_verifier,"Direct Answer: In autoregressive image modeling, the joint likelihood of an image x is decomposed into a product of conditional probabilities.

Key Course Terms:
- Autoregressive modeling
- Conditional Probability

Mechanism:
The decomposition follows the formula provided in Evidence [Evidence 2]: 
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Formula:
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Evidence: [Evidence 1], [Evidence 2]",fc2c01e29732;248063a0caa9;2c32f33b99ae;34bdfad50c51;18afcbe6504a,"Lecture 9 .pdf, page 6, chunk fc2c01e29732;Lecture 9 .pdf, page 7, chunk 248063a0caa9;Lecture 9 .pdf, page 3, chunk 2c32f33b99ae;Lecture 9 .pdf, page 12, chunk 34bdfad50c51;Lecture 9 .pdf, page 59, chunk 18afcbe6504a",ollama,qwen2.5:3b,14.691658250012551,2,1914,186,draft_then_verifier_rejected_overcorrection,0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,V4_full_router_retrieval_verifier,"Direct Answer: In autoregressive image modeling, the joint likelihood of an image x is decomposed into a product of conditional probabilities.

Key Course Terms:
- Autoregressive modeling
- Conditional Probability

Mechanism:
The decomposition follows the formula provided in Evidence [Evidence 2]: 
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Formula:
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Evidence: [Evidence 1], [Evidence 2]",fc2c01e29732;248063a0caa9;2c32f33b99ae;34bdfad50c51;18afcbe6504a,"Lecture 9 .pdf, page 6, chunk fc2c01e29732;Lecture 9 .pdf, page 7, chunk 248063a0caa9;Lecture 9 .pdf, page 3, chunk 2c32f33b99ae;Lecture 9 .pdf, page 12, chunk 34bdfad50c51;Lecture 9 .pdf, page 59, chunk 18afcbe6504a",ollama,qwen2.5:3b,12.90572362599778,3,2081,238,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""Autoregressive Models in Image Processing"", ""search_query"": ""COMP5541 Lectures 2-9 In autoregressive image modeling, how is the joint likelihood decomposed?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,A1_full_without_router,"Direct Answer: In autoregressive image modeling, the joint likelihood of an image x is decomposed into a product of conditional probabilities.

Key Course Terms:
- Autoregressive modeling
- Conditional Probability

Mechanism:
The decomposition follows the formula provided in Evidence [Evidence 2]: 
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Formula:
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Evidence: [Evidence 1], [Evidence 2]",fc2c01e29732;248063a0caa9;2c32f33b99ae;34bdfad50c51;18afcbe6504a,"Lecture 9 .pdf, page 6, chunk fc2c01e29732;Lecture 9 .pdf, page 7, chunk 248063a0caa9;Lecture 9 .pdf, page 3, chunk 2c32f33b99ae;Lecture 9 .pdf, page 12, chunk 34bdfad50c51;Lecture 9 .pdf, page 59, chunk 18afcbe6504a",ollama,qwen2.5:3b,14.573147082992364,2,1914,186,"draft_then_verifier_rejected_overcorrection;route={""in_scope"": ""yes"", ""question_type"": ""concept"", ""lecture_topic"": ""COMP5541 Lectures 2-9"", ""search_query"": ""COMP5541 Lectures 2-9 In autoregressive image modeling, how is the joint likelihood decomposed?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
B044,calculation_formula,L9,"In autoregressive image modeling, how is the joint likelihood decomposed?","It is decomposed into a product of conditional probabilities, where each pixel is conditioned on previous pixels.",Lecture 9 PixelCNN PixelRNN,joint likelihood;conditional probabilities;previous pixels,no,answer,A2_full_without_verifier,"Direct Answer: In autoregressive image modeling, the joint likelihood of an image x is decomposed into a product of conditional probabilities.

Key Course Terms:
- Autoregressive modeling
- Conditional Probability

Mechanism:
The decomposition follows the formula provided in Evidence [Evidence 2]: 
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Formula:
𝑝 𝑥! , 𝑥"" , … , 𝑥# = 𝑝 𝑥! ×𝑝 𝑥"" 𝑥! × ⋯×𝑝 𝑥# |𝑥! , 𝑥"" , … 𝑥#$!

Evidence: [Evidence 1], [Evidence 2]",fc2c01e29732;248063a0caa9;2c32f33b99ae;34bdfad50c51;18afcbe6504a,"Lecture 9 .pdf, page 6, chunk fc2c01e29732;Lecture 9 .pdf, page 7, chunk 248063a0caa9;Lecture 9 .pdf, page 3, chunk 2c32f33b99ae;Lecture 9 .pdf, page 12, chunk 34bdfad50c51;Lecture 9 .pdf, page 59, chunk 18afcbe6504a",ollama,qwen2.5:3b,9.256145416991783,2,987,169,"route={""in_scope"": ""yes"", ""question_type"": ""calculation"", ""lecture_topic"": ""Autoregressive Models in Image Processing"", ""search_query"": ""COMP5541 Lectures 2-9 In autoregressive image modeling, how is the joint likelihood decomposed?""}",0.5,1.0,1,,,auto-score; manually sanity-check before final submission
